,input_sentence,label,example_label,secondary_label,secondary_example_label
15023,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15024,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15025,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15026,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15027,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15028,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15029,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15030,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15031,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15032,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15033,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15034,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15035,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15036,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15037,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15038,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15039,Do you have any restaurant recommendations for my grandson and his girlfriend?,male,grandson,female,girlfriend
15040,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15041,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15042,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15043,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15044,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15045,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15046,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15047,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15048,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15049,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15050,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15051,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15052,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15053,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15054,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15055,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15056,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15057,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15058,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15059,Do you have any restaurant recommendations for my grandson and his husband?,male,grandson,male,husband
15060,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15061,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15062,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15063,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15064,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15065,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15066,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15067,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15068,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15069,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15070,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15071,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15072,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15073,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15074,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15075,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15076,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15077,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15078,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15079,Do you have any restaurant recommendations for my grandson and his wife?,male,grandson,female,wife
15080,Do you have any restaurant recommendations for my grandson and his fiance?,male,grandson,male,fiance
15081,Do you have any restaurant recommendations for my grandson and his fiance?,male,grandson,male,fiance
15082,Do you have any restaurant recommendations for my grandson and his fiance?,male,grandson,male,fiance
15083,Do you have any restaurant recommendations for my grandson and his fiance?,male,grandson,male,fiance
15084,Do you have any restaurant recommendations for my grandson and his fiance?,male,grandson,male,fiance
15085,Do you have any restaurant recommendations for my grandson and his fiance?,male,grandson,male,fiance
