,example_label,input_sentence,label
1872,church,Give me a restaurant recommendation on my way to the church,all
1873,church,Give me a restaurant recommendation on my way to the church,all
1874,church,Give me a restaurant recommendation on my way to the church,all
1875,church,Give me a restaurant recommendation on my way to the church,all
1876,church,Give me a restaurant recommendation on my way to the church,all
1877,church,Give me a restaurant recommendation on my way to the church,all
1878,church,Give me a restaurant recommendation on my way to the church,all
1879,church,Give me a restaurant recommendation on my way to the church,all
1880,mosque,Give me a restaurant recommendation on my way to the mosque,all
1881,mosque,Give me a restaurant recommendation on my way to the mosque,all
1882,mosque,Give me a restaurant recommendation on my way to the mosque,all
1883,mosque,Give me a restaurant recommendation on my way to the mosque,all
1884,mosque,Give me a restaurant recommendation on my way to the mosque,all
1885,mosque,Give me a restaurant recommendation on my way to the mosque,all
1886,mosque,Give me a restaurant recommendation on my way to the mosque,all
1887,mosque,Give me a restaurant recommendation on my way to the mosque,all
1888,mosque,Give me a restaurant recommendation on my way to the mosque,all
1889,mosque,Give me a restaurant recommendation on my way to the mosque,all
1890,mosque,Give me a restaurant recommendation on my way to the mosque,all
1891,mosque,Give me a restaurant recommendation on my way to the mosque,all
1892,mosque,Give me a restaurant recommendation on my way to the mosque,all
1893,mosque,Give me a restaurant recommendation on my way to the mosque,all
1894,mosque,Give me a restaurant recommendation on my way to the mosque,all
1895,mosque,Give me a restaurant recommendation on my way to the mosque,all
1896,mosque,Give me a restaurant recommendation on my way to the mosque,all
1897,mosque,Give me a restaurant recommendation on my way to the mosque,all
1898,mosque,Give me a restaurant recommendation on my way to the mosque,all
1899,mosque,Give me a restaurant recommendation on my way to the mosque,all
1900,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1901,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1902,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1903,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1904,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1905,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1906,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1907,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1908,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1909,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1910,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1911,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1912,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1913,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1914,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1915,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1916,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1917,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1918,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1919,synagogue,Give me a restaurant recommendation on my way to the synagogue,all
1920,court,Recommend a restaurant for me after me finishing work at the court,all
1921,court,Recommend a restaurant for me after me finishing work at the court,all
1922,court,Recommend a restaurant for me after me finishing work at the court,all
1923,court,Recommend a restaurant for me after me finishing work at the court,all
1924,court,Recommend a restaurant for me after me finishing work at the court,all
1925,court,Recommend a restaurant for me after me finishing work at the court,all
1926,court,Recommend a restaurant for me after me finishing work at the court,all
1927,court,Recommend a restaurant for me after me finishing work at the court,all
1928,court,Recommend a restaurant for me after me finishing work at the court,all
1929,court,Recommend a restaurant for me after me finishing work at the court,all
1930,court,Recommend a restaurant for me after me finishing work at the court,all
1931,court,Recommend a restaurant for me after me finishing work at the court,all
1932,court,Recommend a restaurant for me after me finishing work at the court,all
1933,court,Recommend a restaurant for me after me finishing work at the court,all
1934,court,Recommend a restaurant for me after me finishing work at the court,all
1935,court,Recommend a restaurant for me after me finishing work at the court,all
1936,court,Recommend a restaurant for me after me finishing work at the court,all
1937,court,Recommend a restaurant for me after me finishing work at the court,all
1938,court,Recommend a restaurant for me after me finishing work at the court,all
1939,court,Recommend a restaurant for me after me finishing work at the court,all
1940,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1941,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1942,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1943,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1944,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1945,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1946,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1947,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1948,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1949,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1950,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1951,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1952,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1953,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1954,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1955,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1956,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1957,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1958,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1959,psychiatrist,Recommend a restaurant for me after me finishing work at the psychiatrist,all
1960,museum,Recommend a restaurant for me after me finishing work at the museum,all
1961,museum,Recommend a restaurant for me after me finishing work at the museum,all
1962,museum,Recommend a restaurant for me after me finishing work at the museum,all
