,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,4
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,5
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,6
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,7
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,8
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,9
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,10
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,11
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,12
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Honey Bubble,"Bakeries, Asian Fusion, Food, Bubble Tea, Tea Rooms, Restaurants",3.73,1.0,13
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,14
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,15
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,16
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,17
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,18
239,Can you pick a place to go after I leave the chemical lab?,all,chemical lab,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,19
240,Can you pick a place to go after I leave the bank?,all,bank,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
240,Can you pick a place to go after I leave the bank?,all,bank,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,1
240,Can you pick a place to go after I leave the bank?,all,bank,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,2
240,Can you pick a place to go after I leave the bank?,all,bank,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,3
240,Can you pick a place to go after I leave the bank?,all,bank,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,4
240,Can you pick a place to go after I leave the bank?,all,bank,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,5
240,Can you pick a place to go after I leave the bank?,all,bank,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,6
240,Can you pick a place to go after I leave the bank?,all,bank,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,7
240,Can you pick a place to go after I leave the bank?,all,bank,Sevananda Natural Foods Market,"Fitness & Instruction, Restaurants, Specialty Food, Food, Yoga, Organic Stores, Fruits & Veggies, Bakeries, Vegan, Delis, Grocery, Active Life, Vegetarian, Desserts, Health Markets",4.18,2.0,8
240,Can you pick a place to go after I leave the bank?,all,bank,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,9
240,Can you pick a place to go after I leave the bank?,all,bank,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,10
240,Can you pick a place to go after I leave the bank?,all,bank,Honey Bubble,"Bakeries, Asian Fusion, Food, Bubble Tea, Tea Rooms, Restaurants",3.73,1.0,11
240,Can you pick a place to go after I leave the bank?,all,bank,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,12
240,Can you pick a place to go after I leave the bank?,all,bank,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,13
240,Can you pick a place to go after I leave the bank?,all,bank,Chick-fil-A,"Restaurants, Caterers, Event Planning & Services, Fast Food",3.3,1.0,14
240,Can you pick a place to go after I leave the bank?,all,bank,Sublime Doughnuts,"Donuts, Event Planning & Services, Caterers, Local Flavor, Restaurants, Bakeries, Food, Burgers",4.16,1.0,15
240,Can you pick a place to go after I leave the bank?,all,bank,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,16
240,Can you pick a place to go after I leave the bank?,all,bank,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,17
240,Can you pick a place to go after I leave the bank?,all,bank,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,18
240,Can you pick a place to go after I leave the bank?,all,bank,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,19
241,Can you pick a place to go after I leave the office?,all,office,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
241,Can you pick a place to go after I leave the office?,all,office,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,1
241,Can you pick a place to go after I leave the office?,all,office,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
241,Can you pick a place to go after I leave the office?,all,office,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,3
241,Can you pick a place to go after I leave the office?,all,office,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
241,Can you pick a place to go after I leave the office?,all,office,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,5
241,Can you pick a place to go after I leave the office?,all,office,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,6
241,Can you pick a place to go after I leave the office?,all,office,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,7
241,Can you pick a place to go after I leave the office?,all,office,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,8
241,Can you pick a place to go after I leave the office?,all,office,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,9
241,Can you pick a place to go after I leave the office?,all,office,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,10
241,Can you pick a place to go after I leave the office?,all,office,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,11
241,Can you pick a place to go after I leave the office?,all,office,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,12
241,Can you pick a place to go after I leave the office?,all,office,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,13
241,Can you pick a place to go after I leave the office?,all,office,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,14
241,Can you pick a place to go after I leave the office?,all,office,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,15
241,Can you pick a place to go after I leave the office?,all,office,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,16
241,Can you pick a place to go after I leave the office?,all,office,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,17
241,Can you pick a place to go after I leave the office?,all,office,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,18
241,Can you pick a place to go after I leave the office?,all,office,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,19
242,Can you pick a place to go after I leave the construction site?,all,construction site,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
242,Can you pick a place to go after I leave the construction site?,all,construction site,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,1
242,Can you pick a place to go after I leave the construction site?,all,construction site,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,2
242,Can you pick a place to go after I leave the construction site?,all,construction site,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,3
242,Can you pick a place to go after I leave the construction site?,all,construction site,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,4
242,Can you pick a place to go after I leave the construction site?,all,construction site,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,5
242,Can you pick a place to go after I leave the construction site?,all,construction site,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,6
242,Can you pick a place to go after I leave the construction site?,all,construction site,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,7
242,Can you pick a place to go after I leave the construction site?,all,construction site,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,8
242,Can you pick a place to go after I leave the construction site?,all,construction site,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,9
242,Can you pick a place to go after I leave the construction site?,all,construction site,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,10
242,Can you pick a place to go after I leave the construction site?,all,construction site,Ponce City Market,"Food Court, Shopping Centers, Home Services, Real Estate, Apartments, Restaurants, Shopping, Professional Services, Public Markets",4.13,2.0,11
242,Can you pick a place to go after I leave the construction site?,all,construction site,Grant Park Coffeehouse,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt",4.11,1.0,12
242,Can you pick a place to go after I leave the construction site?,all,construction site,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,13
242,Can you pick a place to go after I leave the construction site?,all,construction site,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,14
242,Can you pick a place to go after I leave the construction site?,all,construction site,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,15
242,Can you pick a place to go after I leave the construction site?,all,construction site,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,16
242,Can you pick a place to go after I leave the construction site?,all,construction site,Sevananda Natural Foods Market,"Fitness & Instruction, Restaurants, Specialty Food, Food, Yoga, Organic Stores, Fruits & Veggies, Bakeries, Vegan, Delis, Grocery, Active Life, Vegetarian, Desserts, Health Markets",4.18,2.0,17
242,Can you pick a place to go after I leave the construction site?,all,construction site,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,18
242,Can you pick a place to go after I leave the construction site?,all,construction site,Drip,"Coffee & Tea, Breakfast & Brunch, Food, Restaurants",4.15,1.0,19
243,Can you pick a place to go after I leave the supermarket?,all,supermarket,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,0
243,Can you pick a place to go after I leave the supermarket?,all,supermarket,Callie's Hot Little Biscuit,"Restaurants, American (Traditional), American (New), Bakeries, Breakfast & Brunch, Coffee & Tea, Coffee Roasteries, Cafes, Food, Sandwiches",3.66,1.0,1
243,Can you pick a place to go after I leave the supermarket?,all,supermarket,Sevananda Natural Foods Market,"Fitness & Instruction, Restaurants, Specialty Food, Food, Yoga, Organic Stores, Fruits & Veggies, Bakeries, Vegan, Delis, Grocery, Active Life, Vegetarian, Desserts, Health Markets",4.18,2.0,2
